Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country_Region;City;State_Province;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
5419;US-2021-101980;2021-08-19;2021-08-20;First Class;RP-19390;Resi Pölking;Consumer;United States;New York City;New York;10009;East;OFF-BI-10000666;Office Supplies;Binders;Surelock Post Binders;146.68800354003906;6;0.20000000298023224;55.007999420166016
5420;US-2021-101980;2021-08-19;2021-08-20;First Class;RP-19390;Resi Pölking;Consumer;United States;New York City;New York;10009;East;OFF-BI-10003429;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips;25.319999694824219;5;0.20000000298023224;9.1785001754760742
5421;US-2021-101980;2021-08-19;2021-08-20;First Class;RP-19390;Resi Pölking;Consumer;United States;New York City;New York;10009;East;OFF-BI-10004318;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;276.78399658203125;2;0.20000000298023224;89.954803466796875
5422;US-2021-151141;2021-08-20;2021-08-23;First Class;DW-13480;Dianna Wilson;Home Office;United States;Detroit;Michigan;48205;Central;TEC-PH-10004924;Technology;Phones;SKILCRAFT Telephone Shoulder Rest, 2" x 6.5" x 2.5", Black;14.779999732971191;2;0;3.9906001091003418
5423;US-2021-122581;2021-08-21;2021-08-25;Standard Class;JK-15370;Jay Kimmel;Consumer;United States;New York City;New York;10035;East;FUR-CH-10002961;Furniture;Chairs;Leather Task Chair, Black;573.17401123046875;7;0.10000000149011612;63.686000823974609
5424;US-2021-146066;2021-08-21;2021-08-23;Second Class;RB-19465;Rick Bensley;Home Office;United States;Philadelphia;Pennsylvania;19143;East;FUR-TA-10002530;Furniture;Tables;Iceberg OfficeWorks 42" Round Tables;815.2919921875;9;0.40000000596046448;-339.70498657226563
5425;US-2021-126452;2021-08-21;2021-08-28;Standard Class;SC-20230;Scot Coram;Corporate;United States;Los Angeles;California;90004;West;FUR-TA-10003569;Furniture;Tables;Bretford CR8500 Series Meeting Room Furniture;2887.055908203125;9;0.20000000298023224;180.44099426269531
5426;US-2021-167983;2021-08-21;2021-08-24;Second Class;RP-19270;Rachel Payne;Corporate;United States;Seattle;Washington;98115;West;OFF-BI-10003727;Office Supplies;Binders;Avery Durable Slant Ring Binders With Label Holder;33.439998626708984;10;0.20000000298023224;11.704000473022461
5427;US-2021-126452;2021-08-21;2021-08-28;Standard Class;SC-20230;Scot Coram;Corporate;United States;Los Angeles;California;90004;West;OFF-BI-10004465;Office Supplies;Binders;Avery Durable Slant Ring Binders;12.671999931335449;2;0.20000000298023224;4.7519998550415039
5428;US-2021-123414;2021-08-21;2021-08-27;Standard Class;SU-20665;Stephanie Ulpright;Home Office;United States;Greenville;North Carolina;27834;South;OFF-LA-10004559;Office Supplies;Labels;Avery 49;9.2159996032714844;4;0.20000000298023224;3.3408000469207764
5429;US-2021-126452;2021-08-21;2021-08-28;Standard Class;SC-20230;Scot Coram;Corporate;United States;Los Angeles;California;90004;West;OFF-PA-10002606;Office Supplies;Paper;Xerox 1928;47.520000457763672;9;0;21.384000778198242
5430;US-2021-126452;2021-08-21;2021-08-28;Standard Class;SC-20230;Scot Coram;Corporate;United States;Los Angeles;California;90004;West;OFF-PA-10003848;Office Supplies;Paper;Xerox 1997;12.960000038146973;2;0;6.2207999229431152
5431;US-2021-123414;2021-08-21;2021-08-27;Standard Class;SU-20665;Stephanie Ulpright;Home Office;United States;Greenville;North Carolina;27834;South;OFF-SU-10002573;Office Supplies;Supplies;Acme 10" Easy Grip Assistive Scissors;28.048000335693359;2;0.20000000298023224;3.5060000419616699
5432;US-2021-126452;2021-08-21;2021-08-28;Standard Class;SC-20230;Scot Coram;Corporate;United States;Los Angeles;California;90004;West;TEC-AC-10000844;Technology;Accessories;Logitech Gaming G510s - Keyboard;254.97000122070313;3;0;91.789199829101563
5433;US-2021-126452;2021-08-21;2021-08-28;Standard Class;SC-20230;Scot Coram;Corporate;United States;Los Angeles;California;90004;West;TEC-PH-10003187;Technology;Phones;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;31.983999252319336;2;0.20000000298023224;-7.995999813079834
5434;US-2021-126452;2021-08-21;2021-08-28;Standard Class;SC-20230;Scot Coram;Corporate;United States;Los Angeles;California;90004;West;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;91.959999084472656;5;0.20000000298023224;-20.690999984741211
5435;US-2021-141880;2021-08-22;2021-08-23;First Class;TC-21475;Tony Chapman;Home Office;United States;Fort Collins;Colorado;80525;West;FUR-FU-10001979;Furniture;Furnishings;Dana Halogen Swing-Arm Architect Lamp;98.3280029296875;3;0.20000000298023224;9.8327999114990234
5436;US-2021-137239;2021-08-22;2021-08-28;Standard Class;CR-12730;Craig Reiter;Consumer;United States;Columbus;Ohio;43229;East;OFF-AP-10002439;Office Supplies;Appliances;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;113.552001953125;2;0.20000000298023224;8.5164003372192383
5437;US-2021-140256;2021-08-22;2021-08-29;Standard Class;PW-19030;Pauline Webber;Corporate;United States;Los Angeles;California;90049;West;OFF-AR-10002255;Office Supplies;Art;Newell 346;5.7600002288818359;2;0;1.6704000234603882
5438;US-2021-130484;2021-08-22;2021-08-27;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Gresham;Oregon;97030;West;OFF-BI-10000088;Office Supplies;Binders;GBC Imprintable Covers;26.351999282836914;8;0.69999998807907104;-18.446399688720703
5439;US-2021-137239;2021-08-22;2021-08-28;Standard Class;CR-12730;Craig Reiter;Consumer;United States;Columbus;Ohio;43229;East;OFF-BI-10002827;Office Supplies;Binders;Avery Durable Poly Binders;3.3180000782012939;2;0.69999998807907104;-2.654400110244751
5440;US-2021-148334;2021-08-22;2021-08-26;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Houston;Texas;77041;Central;OFF-BI-10003676;Office Supplies;Binders;GBC Standard Recycled Report Covers, Clear Plastic Sheets;4.3119997978210449;2;0.80000001192092896;-6.8991999626159668
5441;US-2021-137239;2021-08-22;2021-08-28;Standard Class;CR-12730;Craig Reiter;Consumer;United States;Columbus;Ohio;43229;East;OFF-EN-10002230;Office Supplies;Envelopes;Airmail Envelopes;134.28799438476563;2;0.20000000298023224;45.322200775146484
5442;US-2021-106313;2021-08-22;2021-08-26;Standard Class;DG-13300;Deirdre Greer;Corporate;United States;Seattle;Washington;98105;West;OFF-PA-10001870;Office Supplies;Paper;Xerox 202;19.440000534057617;3;0;9.3311996459960938
5443;US-2021-150350;2021-08-23;2021-08-30;Standard Class;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;FUR-CH-10001973;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;532.7039794921875;6;0.20000000298023224;-39.952800750732422
5444;US-2021-160528;2021-08-23;2021-08-30;Standard Class;MH-18115;Mick Hernandez;Home Office;United States;Pharr;Texas;78577;Central;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;22.607999801635742;3;0.60000002384185791;-10.173600196838379
5445;US-2021-150350;2021-08-23;2021-08-30;Standard Class;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;OFF-AP-10001492;Office Supplies;Appliances;Acco Six-Outlet Power Strip, 4' Cord Length;43.099998474121094;5;0;11.206000328063965
5446;US-2021-158001;2021-08-23;2021-08-27;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10035;East;OFF-AP-10002118;Office Supplies;Appliances;1.7 Cubic Foot Compact "Cube" Office Refrigerators;1040.800048828125;5;0;281.0159912109375
5447;US-2021-158001;2021-08-23;2021-08-27;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10035;East;OFF-AR-10001954;Office Supplies;Art;Newell 331;29.340000152587891;6;0;7.9218001365661621
5448;US-2021-158001;2021-08-23;2021-08-27;Standard Class;JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10035;East;OFF-AR-10002399;Office Supplies;Art;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;21.299999237060547;5;0;8.7329998016357422
5449;US-2021-150350;2021-08-23;2021-08-30;Standard Class;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;135.89999389648438;5;0;63.873001098632813
5450;US-2021-117793;2021-08-23;2021-08-29;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;OFF-LA-10002945;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;25.200000762939453;4;0;11.592000007629395
5451;US-2021-117793;2021-08-23;2021-08-29;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;OFF-LA-10003537;Office Supplies;Labels;Avery 515;37.590000152587891;3;0;17.667299270629883
5452;US-2021-150350;2021-08-23;2021-08-30;Standard Class;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;OFF-PA-10002160;Office Supplies;Paper;Xerox 1978;34.680000305175781;6;0;16.993200302124023
5453;US-2021-117793;2021-08-23;2021-08-29;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;OFF-ST-10002406;Office Supplies;Storage;Pizazz Global Quick File;14.970000267028809;1;0;4.1915998458862305
5454;US-2021-160528;2021-08-23;2021-08-30;Standard Class;MH-18115;Mick Hernandez;Home Office;United States;Pharr;Texas;78577;Central;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;727.2960205078125;8;0.20000000298023224;-172.73280334472656
5455;US-2021-150350;2021-08-23;2021-08-30;Standard Class;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;OFF-SU-10002189;Office Supplies;Supplies;Acme Rosewood Handle Letter Opener;15.880000114440918;4;0;0.15880000591278076
5456;US-2021-160528;2021-08-23;2021-08-30;Standard Class;MH-18115;Mick Hernandez;Home Office;United States;Pharr;Texas;78577;Central;TEC-AC-10002842;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;666.4000244140625;7;0.20000000298023224;-33.319999694824219
5457;US-2021-117793;2021-08-23;2021-08-29;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;TEC-AC-10003433;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;1.9800000190734863;2;0;0.89099997282028198
5458;US-2021-150350;2021-08-23;2021-08-30;Standard Class;MS-17770;Maxwell Schwartz;Consumer;United States;Seattle;Washington;98105;West;TEC-MA-10001972;Technology;Machines;Okidata C331dn Printer;837.5999755859375;3;0.20000000298023224;62.819999694824219
5459;US-2021-128594;2021-08-26;2021-08-29;First Class;DJ-13510;Don Jones;Corporate;United States;San Diego;California;92037;West;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;1603.135986328125;4;0.20000000298023224;100.19599914550781
5460;US-2021-152289;2021-08-26;2021-08-28;First Class;LC-16930;Linda Cazamias;Corporate;United States;Pasadena;Texas;77506;Central;FUR-CH-10002126;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs;1024.7159423828125;6;0.30000001192092896;-29.277599334716797
5461;US-2021-163174;2021-08-26;2021-08-30;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Athens;Georgia;30605;South;FUR-FU-10000308;Furniture;Furnishings;Deflect-o Glass Clear Studded Chair Mats;186.53999328613281;3;0;41.038799285888672
5462;US-2021-114601;2021-08-26;2021-09-02;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Detroit;Michigan;48234;Central;FUR-TA-10004147;Furniture;Tables;Hon 4060 Series Tables;447.83999633789063;4;0;98.524803161621094
5463;US-2021-100405;2021-08-26;2021-08-28;Second Class;TS-21430;Tom Stivers;Corporate;United States;Los Angeles;California;90045;West;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;8.2600002288818359;2;0;3.7995998859405518
5464;US-2021-114601;2021-08-26;2021-09-02;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Detroit;Michigan;48234;Central;OFF-AR-10002578;Office Supplies;Art;Newell 335;8.6400003433227539;3;0;2.5055999755859375
5465;US-2021-132094;2021-08-26;2021-09-02;Standard Class;VG-21805;Vivek Grady;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-AR-10004165;Office Supplies;Art;Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow;5.4720001220703125;3;0.20000000298023224;1.6416000127792358
5466;US-2021-102141;2021-08-26;2021-08-31;Standard Class;KD-16615;Ken Dana;Corporate;United States;New York City;New York;10024;East;OFF-BI-10001510;Office Supplies;Binders;Deluxe Heavy-Duty Vinyl Round Ring Binder;146.68800354003906;8;0.20000000298023224;45.840000152587891
5467;US-2021-105585;2021-08-26;2021-08-27;First Class;RF-19735;Roland Fjeld;Consumer;United States;San Jose;California;95123;West;OFF-FA-10002983;Office Supplies;Fasteners;Advantus SlideClip Paper Clips;10.229999542236328;3;0;4.9103999137878418
5468;US-2021-148201;2021-08-26;2021-08-29;Second Class;CC-12145;Charles Crestani;Consumer;United States;Seattle;Washington;98103;West;OFF-PA-10000019;Office Supplies;Paper;Xerox 1931;6.4800000190734863;1;0;3.1103999614715576
5469;US-2021-114601;2021-08-26;2021-09-02;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Detroit;Michigan;48234;Central;OFF-PA-10000605;Office Supplies;Paper;Xerox 1950;11.560000419616699;2;0;5.6644001007080078
5470;US-2021-160598;2021-08-26;2021-08-28;First Class;SV-20815;Stuart Van;Corporate;United States;Miami;Florida;33142;South;OFF-PA-10002319;Office Supplies;Paper;Xerox 1944;31.007999420166016;1;0.20000000298023224;11.240400314331055
5471;US-2021-105585;2021-08-26;2021-08-27;First Class;RF-19735;Roland Fjeld;Consumer;United States;San Jose;California;95123;West;OFF-PA-10003625;Office Supplies;Paper;Xerox 1979;154.89999389648438;5;0;69.705001831054688
5472;US-2021-132094;2021-08-26;2021-09-02;Standard Class;VG-21805;Vivek Grady;Corporate;United States;Philadelphia;Pennsylvania;19140;East;TEC-AC-10001109;Technology;Accessories;Logitech Trackman Marble Mouse;47.984001159667969;2;0.20000000298023224;13.195599555969238
5473;US-2021-163538;2021-08-26;2021-08-30;Standard Class;SS-20515;Shirley Schmidt;Home Office;United States;Franklin;Wisconsin;53132;Central;TEC-AC-10002006;Technology;Accessories;Memorex Micro Travel Drive 16 GB;47.970001220703125;3;0;14.870699882507324
5474;US-2021-127425;2021-08-26;2021-08-31;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;New York City;New York;10035;East;TEC-AC-10002800;Technology;Accessories;Plantronics Audio 478 Stereo USB Headset;249.94999694824219;5;0;87.482498168945313
5475;US-2021-114601;2021-08-26;2021-09-02;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Detroit;Michigan;48234;Central;TEC-AC-10003911;Technology;Accessories;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;479.97000122070313;3;0;163.18980407714844
5476;US-2021-152289;2021-08-26;2021-08-28;First Class;LC-16930;Linda Cazamias;Corporate;United States;Pasadena;Texas;77506;Central;TEC-AC-10004571;Technology;Accessories;Logitech G700s Rechargeable Gaming Mouse;159.98399353027344;2;0.20000000298023224;43.995601654052734
5477;US-2021-114601;2021-08-26;2021-09-02;Standard Class;AA-10480;Andrew Allen;Consumer;United States;Detroit;Michigan;48234;Central;TEC-PH-10002170;Technology;Phones;ClearSounds CSC500 Amplified Spirit Phone Corded phone;209.97000122070313;3;0;58.791599273681641
5478;US-2021-127425;2021-08-26;2021-08-31;Standard Class;DR-12880;Dan Reichenbach;Corporate;United States;New York City;New York;10035;East;TEC-PH-10003442;Technology;Phones;Samsung Replacement EH64AVFWE Premium Headset;33;6;0;8.25
5479;US-2021-145982;2021-08-27;2021-09-01;Second Class;TB-21055;Ted Butterfield;Consumer;United States;Quincy;Massachusetts;2169;East;FUR-TA-10001307;Furniture;Tables;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;244.61500549316406;1;0.30000001192092896;20.966999053955078
5480;US-2021-145982;2021-08-27;2021-09-01;Second Class;TB-21055;Ted Butterfield;Consumer;United States;Quincy;Massachusetts;2169;East;OFF-BI-10000174;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;29;5;0;13.920000076293945
5481;US-2021-145982;2021-08-27;2021-09-01;Second Class;TB-21055;Ted Butterfield;Consumer;United States;Quincy;Massachusetts;2169;East;OFF-FA-10000735;Office Supplies;Fasteners;Staples;11.680000305175781;4;0;5.2560000419616699
5482;US-2021-116764;2021-08-27;2021-09-02;Standard Class;EM-13825;Elizabeth Moffitt;Corporate;United States;Hollywood;Florida;33021;South;OFF-LA-10002473;Office Supplies;Labels;Avery 484;9.2159996032714844;4;0.20000000298023224;3.3408000469207764
5483;US-2021-145982;2021-08-27;2021-09-01;Second Class;TB-21055;Ted Butterfield;Consumer;United States;Quincy;Massachusetts;2169;East;OFF-PA-10000675;Office Supplies;Paper;Xerox 1919;122.97000122070313;3;0;60.255298614501953
5484;US-2021-146710;2021-08-27;2021-09-01;Standard Class;SS-20875;Sung Shariari;Consumer;United States;Dallas;Texas;75220;Central;OFF-PA-10002615;Office Supplies;Paper;Ampad Gold Fibre Wirebound Steno Books, 6" x 9", Gregg Ruled;3.5280001163482666;1;0.20000000298023224;1.1466000080108643
5485;US-2021-145982;2021-08-27;2021-09-01;Second Class;TB-21055;Ted Butterfield;Consumer;United States;Quincy;Massachusetts;2169;East;OFF-PA-10002666;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;81.540000915527344;9;0;36.693000793457031
5486;US-2021-117919;2021-08-27;2021-08-29;Second Class;TB-21355;Todd Boyes;Corporate;United States;Houston;Texas;77041;Central;OFF-PA-10004353;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;79.919998168945313;5;0.20000000298023224;27.972000122070313
5487;US-2021-146710;2021-08-27;2021-09-01;Standard Class;SS-20875;Sung Shariari;Consumer;United States;Dallas;Texas;75220;Central;OFF-PA-10004971;Office Supplies;Paper;Xerox 196;4.624000072479248;1;0.20000000298023224;1.6762000322341919
5488;US-2021-117919;2021-08-27;2021-08-29;Second Class;TB-21355;Todd Boyes;Corporate;United States;Houston;Texas;77041;Central;OFF-ST-10003572;Office Supplies;Storage;Portfile Personal File Boxes;14.159999847412109;1;0.20000000298023224;1.062000036239624
